created_at,username,tweet
2021-03-01 11:26:09,itsme_nder,gue sm kenneth jadian maret tahun lalu pas bgt mulai lockdown trs skrg udh mau setaun aja bener definisi menyedihkan bgt pasangan corona
2021-03-01 11:26:08,mhifdzil_hikmi,covid mac j kes sembuh j kumulatif j kes baru j kumulatif j kes aktif 
2021-03-01 11:26:07,tolakbigotnkri,menurut peraturan menteri kesehatan ri no tahun pengadaan amp pendistribusian vaksin gotong royong menjadi ranah pt 
2021-03-01 11:26:06,manumoose,malaysia fasa program imunisasi adalah untuk frontliners iaitu petugas kesihatan ang 
2021-03-01 11:26:05,pijoblack,ya allah selamatkanlah negara kami dan seluruh dunia dari covid ini 
2021-03-01 11:26:05,ElCapitano_Naz,terkini mac kes baharu hari ini dengan lagi kematian ini menjadikan jumlah keseluruhan kes ialah 
2021-03-01 11:26:04,nurinafiqah7,kj tengah perangi geng geng kroni ahli politik yang cuba nak dapatkan vaksin awal korang kalau ada info terus email ke kj send 
2021-03-01 11:26:04,__ciknurin,bayangkan potong queue giliran vaksin di dunia lepastu dapat potong queue nak masuk neraka juga
2021-03-01 11:26:04,moachalatte,udah maret aja ih ga kerasa udah setahun sejak corona maret pd waswas takut corona maret pd lelah dg berita corona abai
2021-03-01 11:26:03,merdekadotcom,ganjar gibran tinjau vaksinasi covid untuk lansia dan pedagang ganjar menyampaikan apresiasi kepada wali kota solo karena telah melakukan percepatan vaksinasi bagi lansia dan pedagang vaksinasi yang sedianya dilakukan hari ini senin lanjut 
2021-03-01 11:26:03,Farah_Naman,ktn anchor akisa wandera tests positive for covid via 
2021-03-01 11:26:02,Sufie910,rakyat tanya mana laptop untuk pdpr depa decide bukak ja sekolah rakyat tanya apa kepentingan depa dapat vaksin dulu 
2021-03-01 11:26:02,jpnncom,keterlibatan masyarakat dalam mengatasi penyebaran covid diharapkan lebih besar 
2021-03-01 11:26:02,faaahiiizaaa,status terkini mac kes sembuh jumlah kes sembuh kes kes baharu positif kes 
2021-03-01 11:26:01,tolakbigotnkri,pt biofarma sudah mulai menjajaki perusahaan vaksin sinopharm dan moderna dan melakukan pembicaraan supply vaksin gotong 
2021-03-01 11:26:01,AmrieFitry97,bayangkan potong queue giliran vaksin di dunia lepastu dapat potong queue nak masuk neraka juga
2021-03-01 11:26:01,Lyana_wzain,saya akan ambil mana mana vaksin yang diberikan jika npra dah luluskan maknanya ia selamat dan berkesan tak kisahlah pfi 
2021-03-01 11:26:01,zuhacarmine,kalau vaksin tu agenda yahudi dan nak bunuh orang kenapa orang politik berebut rebut sanggup potong giliran dengan frontline 
2021-03-01 11:26:01,tfarchatif,cuti bersama dipotong lagi demi mutus mata rantai covid what jadi orang disuruh kerja terus gitu padahal orang cuti 
2021-03-01 11:26:00,Ratu81132087,vaksin aman dan nyaman 
2021-03-01 11:25:59,ElCapitano_Naz,albakri peemuan dgn tun mmg ada sebelum ini cuma tak pernah ada dialog sebegitu kami berbual perihal perkembangan tadbir uru 
2021-03-01 11:25:58,Joo_hyunz,terkini mac kes baharu hari ini dengan lagi kematian ini menjadikan jumlah keseluruhan kes ialah 
2021-03-01 11:25:57,murni_awashie,tahukah anda dah la bab sop pun depa langgar bab vaksin pun depa nak sailang sek kito mandi lanjey 
2021-03-01 11:25:57,naddybatrisyia,terkini mac kes baharu hari ini dengan lagi kematian ini menjadikan jumlah keseluruhan kes ialah 
2021-03-01 11:25:56,haukamelin,abis vaksin lalu sopi hahaha
2021-03-01 11:25:56,Masturina94,dua sahabat saya mengalami kesan sampingan yg teruk selepas vaksin oleh sebab terlalu gembira mereka tak habis habis 
2021-03-01 11:25:56,tolakbigotnkri,kita tunggu nih program vaksin gotong royong di bulan maret ya gaes kolaborasi inovasi dari pemerintah pihak swasta amp m 
2021-03-01 11:25:55,Azizuddn__,bayangkan potong queue giliran vaksin di dunia lepastu dapat potong queue nak masuk neraka juga
2021-03-01 11:25:55,itsharmonies,pening patutlah ahli politik terima vaksin dulu boleh berkempen balik dasar babi sekor kalau aku jadi nurse aku cucuk air kos 
2021-03-01 11:25:55,JhonHtjl,kamu tau vaksinasi gotong royong pengadaan amp pendistribusian vaksin gotong royong dlakukan oleh bio farma vaksi 
2021-03-01 11:25:53,mizatulfarihah,kj tengah perangi geng geng kroni ahli politik yang cuba nak dapatkan vaksin awal korang kalau ada info terus email ke kj send 
2021-03-01 11:25:53,shzwnalfan,saya akan ambil mana mana vaksin yang diberikan jika npra dah luluskan maknanya ia selamat dan berkesan tak kisahlah pfi 
2021-03-01 11:25:53,Mashihoops1,praying circle lebaran 
2021-03-01 11:25:52,rainkaroline_,praying circle lebaran 
2021-03-01 11:25:51,tolakbigotnkri,vaksin gotong royong akan mempercepat proses vaksinasi dengan begitu target penyelesaian vaksinasi untuk juta pend 
2021-03-01 11:25:51,psptys,sekarang lemah tak berdaya gara corona 
2021-03-01 11:25:51,Shahira22367127,dua sahabat saya mengalami kesan sampingan yg teruk selepas vaksin oleh sebab terlalu gembira mereka tak habis habis 
2021-03-01 11:25:51,Ratu81132087,vaksin aman dan nyaman 
2021-03-01 11:25:50,mfshjml,kj tengah perangi geng geng kroni ahli politik yang cuba nak dapatkan vaksin awal korang kalau ada info terus email ke kj send 
2021-03-01 11:25:48,en4shf,bayangkan potong queue giliran vaksin di dunia lepastu dapat potong queue nak masuk neraka juga
2021-03-01 11:25:48,hilmeekarim94,sebenarnya dlm hal vaksin ni frontliner la vvvip yang lain semua duduk diam beratur tunggu giliran 
2021-03-01 11:25:48,mysarahhanum,status terkini mac kes sembuh jumlah kes sembuh kes kes baharu positif kes 
2021-03-01 11:25:47,tolakbigotnkri,menkes budi gunadi sadikin memastikan program vaksinasi gotong royong harus gratis untuk karyawan dan keluarganya biaya v 
2021-03-01 11:25:47,EhsanSuhairy,rakyat tanya mana laptop untuk pdpr depa decide bukak ja sekolah rakyat tanya apa kepentingan depa dapat vaksin dulu 
2021-03-01 11:25:46,Beritaviralnow1,vaksin itu penting loh 
2021-03-01 11:25:46,BernamaTV,covid tujuh kluster baharu dikenal pasti iaitu lima berkaitan tempat kerja komuniti satu dan kumpulan berisiko tinggi satu kp kesihatan
2021-03-01 11:25:46,DBeonk,corona di indonesia udh tahun aja ya semoga panjang umur sehat selalu kebanggaan orang indonesia dah 
2021-03-01 11:25:45,ocha86765443,patroli jam malam ppkm dipimpin pawas pastikan semua usaha mikro sudah tutup untuk cegah penyebaran virus corona 
2021-03-01 11:25:43,BernamaTV,covid jumlah kes aktif dengan kebolehjangkitan kini kes kkm
2021-03-01 11:25:43,MuzaffarHussin,whistle blower sekalian dm jika terkesan politikusmondok cuba nak langgar q vaksin terutamanya di hospital dan kkm ht 
2021-03-01 11:25:43,anuarmanap_AM,hafidz guys please help us kalau nampak mana mana vip keluarga vip anak anak vip influencers tak kira mana mana platform 
2021-03-01 11:25:42,stfc_selangor,stfc menyediakan infografik bagi pergerakan kes baru covid mengikut mukim di negeri selangor bagi tempoh hari bermula februari sehingga mac infografik ini berlandaskan kes tempatan sahaja dan tidak termasuk kes impo 
2021-03-01 11:25:42,Ratu81132087,vaksin aman dan nyaman 
2021-03-01 11:25:41,BernamaTV,covid kes di icu perlu alat bantuan pernafasan kkm
2021-03-01 11:25:40,guten_megan,jutaan orang tidak menyadari bahwa corona lagi univercity
2021-03-01 11:25:39,qixf__,bayangkan potong queue giliran vaksin di dunia lepastu dapat potong queue nak masuk neraka juga
2021-03-01 11:25:39,nabilaalfii,hbd dan corona 
2021-03-01 11:25:38,nrameerazmi,rintihan frontliners mengenai potong queue vaksin mereka telah dibanci masuk dalam list tapi sampai masa kata terpaksa 
2021-03-01 11:25:38,shahrul_annuar,status terkini mac kes sembuh jumlah kes sembuh kes kes baharu positif kes 
2021-03-01 11:25:38,m_dihya,yang bagi kes meningkat ahli politik yang dahulu ambik vaksin ahli politik yang langgar sop ahli politik yang d 
2021-03-01 11:25:37,YasminOthman15,covid mac j kes sembuh j kumulatif j kes baru j kumulatif j kes aktif 
2021-03-01 11:25:35,huwainaaaa,terkini mac kes baharu hari ini dengan lagi kematian ini menjadikan jumlah keseluruhan kes ialah 
2021-03-01 11:25:34,hayatulJawi,albakri peemuan dgn tun mmg ada sebelum ini cuma tak pernah ada dialog sebegitu kami berbual perihal perkembangan tadbir uru 
2021-03-01 11:25:33,njwaaaaaaaaznii,yang bagi kes meningkat ahli politik yang dahulu ambik vaksin ahli politik yang langgar sop ahli politik yang d 
2021-03-01 11:25:32,zmaamor,bayangkan potong queue giliran vaksin di dunia lepastu dapat potong queue nak masuk neraka juga
2021-03-01 11:25:32,BernamaTV,covid kes baharu kes sembuh dan lima kematian hari ini mac kkm
2021-03-01 11:25:32,nrtyqh,garis panduan penetapan senarai barisan petugas hadapan bagi program imunisasi covid kebangsaan 
2021-03-01 11:25:32,p4rzvL,dua sahabat saya mengalami kesan sampingan yg teruk selepas vaksin oleh sebab terlalu gembira mereka tak habis habis 
2021-03-01 11:25:30,iambadrulamin,covid mac j kes sembuh j kumulatif j kes baru j kumulatif j kes aktif 
2021-03-01 11:25:29,Ratu81132087,vaksin aman dan nyaman 
2021-03-01 11:25:29,syahmi_pujaseti,tahukah anda dah la bab sop pun depa langgar bab vaksin pun depa nak sailang sek kito mandi lanjey 
2021-03-01 11:25:27,cockydejun,kagum giler dgn cara address issue staff depa dua org positif covid siap offer customer yg ada datan 
2021-03-01 11:25:27,md_denne,tahukah anda dah la bab sop pun depa langgar bab vaksin pun depa nak sailang sek kito mandi lanjey 
2021-03-01 11:25:26,hsnishwni,terkini kes baharu covid hari ini negeri perak rekodkan kes baharu perincian menyusul di thread 
2021-03-01 11:25:25,tnfrhly,negeri teinggi yang mempunyai kadar vaksinasi covid di malaysia setakat jam pagi tadi sarawak orang paha 
2021-03-01 11:25:25,pmrnabawan,jawatankuasa khas jaminan akses bekalan vaksin jkjav keluarkan garis panduan penetapan senarai barisan petugas 
2021-03-01 11:25:25,pmrnabawan,kita memberi jaminan proses vaksinasi ditetapkan akan dipatuhi sepenuhnya kerana keputusan senarai akhir penerima dikelua 
2021-03-01 11:25:24,najieh4h,bayangkan potong queue giliran vaksin di dunia lepastu dapat potong queue nak masuk neraka juga
2021-03-01 11:25:24,atiqkhairi,jumlah rakyat yang jatuh miskin semakin meningkat akibat pandemik pm
2021-03-01 11:25:24,SSFWLO3YSWIFEU,kematian warganegara akibat jangkitan covid dilaporkan hari ini menjadikan jumlah kematian covid di malaysia 
2021-03-01 11:25:23,akukayrool,garis panduan penetapan senarai barisan petugas hadapan bagi program imunisasi covid kebangsaan 
2021-03-01 11:25:22,namakuazrina,kenapa nak vaksin kali mesti nak pastikan cip tu merosakkan badan biology form 
2021-03-01 11:25:21,wryfif,albakri peemuan dgn tun mmg ada sebelum ini cuma tak pernah ada dialog sebegitu kami berbual perihal perkembangan tadbir uru 
2021-03-01 11:25:21,pmrnabawan,garis panduan ini akan menyatakan secara jelas siapa yang layak dan siapa yang belum layak untuk menerima vaksin dalam fa 
2021-03-01 11:25:21,tolakbigotnkri,kamu tau vaksinasi gotong royong pengadaan amp pendistribusian vaksin gotong royong dlakukan oleh bio farma vaksi 
2021-03-01 11:25:19,nranisyanrdn,pergerakan hari taburan kes covid mengikut daerah di malaysia dari hb februari hingga hb march langkawi padan 
