id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:54:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,fatmaflorist,FALSE,,Praz_Teguh,Jorong gudam pagaruyung,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:54:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Tak Mampu Beli Susu saat Corona, Seorang Ayah Serahkan 2 Anaknya ke Petugas PSBB

https://t.co/V3XhVZ315H",tidak beli susu corona ayah serahkan anaknya petugas psbb,in,0,234,aldipu,FALSE,,geloraco,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:54:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,abdul_wAhyu22,TRUE,,Praz_Teguh,"DKI Jakarta, Indonesia",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:54:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,343,NiaFransiska_Ms,,,ridwankamil,Bandung,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:54:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mi instan pun ikut psbb g boleh berdekatan sama kompor dan air 😋😅 https://t.co/PWdnCyKo2b,mi instan psbb g berdekatan kompor air,in,0,0,syamsulhidayat_,FALSE,,,"Kota Surabaya, Jawa Timur",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Viral, Tak Mampu Beli Susu Bapak Serahkan Anaknya ke Petugas PSBB https://t.co/DQASrK1TYG",viral tidak beli susu serahkan anaknya petugas psbb,in,2,4,Socotra10603047,FALSE,,,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nuicemedia: All of West Java except Jakarta’s annex sub… we mean Bogor, Depok, and Bekasi, will have PSBB extended until 12 June. The t…",all of west java except jakarta s annex sub we mean bogor depok and bekasi will have psbb extended until june t,en,0,60,maniakpolitik,,,nuicemedia,"Numazu-shi, Shizuoka",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sofyaasss slesai psbb??,selesai psbb,in,0,902,Rachmansyah__,,,sofyaasss,"Surabaya,Jawa Timur",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@staffgaksus @don_rahmad @kangngabei @hadifianwidjaja Buat apa diperpanjang. Gk ada artinya psbb jakarta 😁,diperpanjang gk psbb jakarta,in,0,0,Ndrews1162011,,,"staffgaksus, don_rahmad, kangngabei, hadifianwidjaja",,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @savetherhino: A much-anticipated plan to establish a new rhino-breeding sanctuary in the Leuser Ecosystem in northern Sumatra is one of…,a much anticipated plan to establish a new rhino breeding sanctuary in leuser ecosystem in northern sumatra is one of,en,0,11,CarolineClacher,,,savetherhino,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@adatatadisini lagi psbb soalny, gabisa jalan-jalan. dirumah ajaaaaa😋",psbb soalny gabisa jalan jalan dirumah ajaaaaa,in,0,23,rgyrprtm,,,adatatadisini,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@geminibebiy Tapi Malang kelar psbb katanya tgl 30 ra ._.,malang kelar psbb katanya tanggal ra,in,0,0,slpyinsomniax,,,geminibebiy,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:38 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,wnstajaa,TRUE,,Praz_Teguh,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @y03_n4n4: Iihh... Mbaknya ngarang aja... Jogja masih perpanjangan PSBB sd 30 Juni 2020.
Nih, suratnya baru keluar kemarin. https://t.co…",iihh mbaknya ngarang jogja perpanjangan psbb sd suratnya keluar,in,0,0,ELHAMI29,,,y03_n4n4,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:32 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@nextarcoklat20 Blum bisa sih,tapi bentar lagi psbb dimlg selesai bisa kok masuk ke mlg lagi",sih sebentar psbb dimlg selesai masuk mlg,in,0,0,phncemara23,,,nextarcoklat20,Malang,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Mahasiswa Geram dengan Mendagri Tito yang Anggap Acara Makan-makan IPDN Tidak Langgar PSBB
https://t.co/52XiOlojMQ",mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb,in,0,68,udatauhid,FALSE,,geloraco,"Jakarta Capital Region, Indone",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @infobandung: Dalam kebijakan ini, ditetapkan jika PSBB di wilayah Kabupaten Bogor, Kota Bogor, Kota Depok, Kabupaten Bekasi dan Kota Be…",dalam kebijakan ditetapkan psbb wilayah kabupaten bogor kota bogor kota depok kabupaten bekasi kota be,in,1,0,cadd_journey,,,infobandung,"Bekasi Timur, Indonesia",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,eko_sbudi,FALSE,,Praz_Teguh,"Jakarta Selatan, DKI Jakarta",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:24 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @geloraco: Mahasiswa Geram dengan Mendagri Tito yang Anggap Acara Makan-makan IPDN Tidak Langgar PSBB
https://t.co/52XiOlojMQ",mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb,in,0,68,satrianaga,FALSE,,geloraco,Indonesia,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:22 +0000 2020,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Pantau PSBB Prabumulih, HD: Boleh Tegas Tapi  Harus Tetap Humanis https://t.co/TQhMaBZlPN",pantau psbb prabumulih hd humanis,in,0,343,sumsel_update,FALSE,,,Kota Palembang,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @infoPKU: Pemerintah Provinsi (Pemprov) Riau secara resmi tidak memperpanjang penerapan pembatasan sosial bersekala besar (PSBB) pada en…,pemerintah provinsi pemprov riau resmi tidak memperpanjang penerapan pembatasan sosial bersekala psbb en,in,0,11,cimel_nda,,,infoPKU,Pekan baru Indonesia,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @jansen_jsp: Ada² aja. Aku pikir pendapat² begini udah lama hilang. Ternyata masih ada dan diproduksi juga. Kecelakaan itu nular gak pak…,pikir pendapat hilang diproduksi kecelakaan nular tidak,in,0,1727,ovic_aranta2,,,jansen_jsp,"Mataram, Indonesia",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,568,MangUcuy,,,ustadtengkuzul,Bengkel Tas Counture,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:10 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RamliRizal: Memang sejak awal sudah maju mundur  utk biaya lockout, atau bahkan PSBB, karena tidak all-out lakukan realokasi anggaran !…",memang awal maju mundur biaya lockout psbb tidak all out lakukan realokasi anggaran,in,2,3,ariee_black,,,RamliRizal,"Tanah Air, Indonesia",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Mahasiswa Geram dengan Mendagri Tito yang Anggap Acara Makan-makan IPDN Tidak Langgar PSBB
https://t.co/52XiOlojMQ",mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb,in,0,68,syamsulbachri24,FALSE,,geloraco,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:53:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@masudnh @vozzzh memanfaatkan situasi psbb, jingan",memanfaatkan situasi psbb jingan,in,0,0,BukanChannel_TV,,,"masudnh, vozzzh","Sleman, Indonesia",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rlgxg td ak mau buy di shopee, tp ongkirnya 57rb tidak jadi anj apa krn psbb hhhhhhh",buy shopee ongkirnya rb tidak anj psbb hhhhhhh,in,0,0,takgintang2,,,rlgxg,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,boerxmax,FALSE,,Praz_Teguh,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:55 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @simaslegend: Kuning dan putih telur sedang jauhan, mereka LDR gegara PSBB..

Yuk ahh kita makan indomie @kaka_nindi 🤗🤗🤗 https://t.co/cI…",kuning putih telur jauhan ldr gegara psbb yuk ahh makan indomie,in,0,1,kaka_nindi,,,"simaslegend, kaka_nindi",,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@damameliaa lg psbb yh soalnya,psbb yh,in,0,0,viratalifa,,,damameliaa,"Bandung, Indonesia",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,343,Betaopin,,,ridwankamil,E107.58074°  S06.89077°,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,343,Bebee_va,,,ridwankamil,"Cikampek, West Java",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#SobatKom bisa lihat konpersnya secara langsung di akun Youtube @BNPB_Indonesia dan @FMB9ID_ ya 🙂 #LawanCovid19 #COVID19 #viruscorona  https://t.co/TBKTfqJL6s,lihat konpersnya akun youtube,in,0,0,djikp,FALSE,"SobatKom, LawanCovid19, COVID19, viruscorona","BNPB_Indonesia, FMB9ID_",kemitraan@kominfo.go.id,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @manusiasulfat: @subtanyarl Jadi inget laptop gua yg dirusakin ade:( ampe skrg belom dibenerin karena psbb https://t.co/zKBKN6S9MO,inget laptop dirusakin ade ampe dibenerin psbb,in,0,27,sweeterkoo,FALSE,,"manusiasulfat, subtanyarl","Lampung, Indonesia",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mlem2 gni dpet berita bruknya 2 yg pertma psbb dperpnjang yg kdua gbsa ikt wisuda juni krna kslahan surat edaran:'),mlem gni dpet berita bruknya pertma psbb dperpnjang kdua gbsa ikt wisuda krna kslahan surat edaran,in,0,0,Risyetria,,,,"Kota Bandung, Jawa Barat",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,343,triyasrc,,,ridwankamil,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Psbb udah dibuka kalo gk ada yg ngajk cabut sama gk ada urusan penting sama aja,psbb dibuka gk ngajk pergi gk urusan,in,0,0,awalliaoktvv,,,,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,568,Aryaadi67273603,,,ustadtengkuzul,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PP 4 terpaksa selesai, karena ada psbb jadi gabisa lanjut shooting..

dan episode terakhirnya.. gantung bgtttt",pulang pergi terpaksa selesai psbb gabisa shooting episode terakhirnya gantung bgtttt,in,0,0,abishafadhil,,,,251,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@amaliaptrsb Untung aku bisa nahann wkwkw. Ayo pliss kelar psbb w mau minggat aj yg jauh😭,untung nahann wkwkw ayo pliss kelar psbb w minggat,in,0,0,n__sputri,,,amaliaptrsb,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:25 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @VIVAcoid: Viral, Tak Mampu Beli Susu Bapak Serahkan Anaknya ke Petugas PSBB https://t.co/6tr9A6G8lc",viral tidak beli susu serahkan anaknya petugas psbb,in,0,151,campusteast,FALSE,,VIVAcoid,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,568,gusadhie1,,,ustadtengkuzul,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,568,Hendra89643049,,,ustadtengkuzul,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,4,lycheentea,FALSE,,Praz_Teguh,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @infoPKU: Pemerintah Provinsi (Pemprov) Riau secara resmi tidak memperpanjang penerapan pembatasan sosial bersekala besar (PSBB) pada en…,pemerintah provinsi pemprov riau resmi tidak memperpanjang penerapan pembatasan sosial bersekala psbb en,in,0,11,deanymalia,,,infoPKU,62,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kimochiii_: Me

Pendukung Jokowi? Ya
Setuju lockdown? Tidak
Setuju PSBB?  Ya
Setuju New Normal? Ya dengan catatan :

Aparat tegas, ga b…",me pendukung jokowi setuju lockdown tidak setuju psbb setuju new normal catatan aparat ga b,in,0,22,lukmanjuwono,,,kimochiii_,llanfairpwllgwyngyllgogerychwy,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yaa Allah, psbb bandung kaga kelar2 ih :((",yaa allah psbb bandung tidak kelar ih,in,0,0,_eitu,,,,10969,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jancoookkk_ iyaa si, tunggu psbb slese yaa",iyaa si tunggu psbb slese yaa,in,0,60,lb08pxb,,,jancoookkk_,62,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:52:02 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gugus Tugas Percepatan Penanganan Covid-19 fokus menanggulangi virus corona di provinsi yang laporan kasusnya meningkat signifikan.
#Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVIDー19 #VirusCorona #virus #PSBB #dirumahaja #Mudik #NewNormal
https://t.co/HnzNZLglbK",gugus tugas percepatan penanganan covid fokus menanggulangi virus corona provinsi laporan kasusnya meningkat signifikan,in,0,0,ayosurabayacom,FALSE,"Covid_19, COVID, COVID19, coronavirus, Corona, COVID2019, COVIDー19, VirusCorona, virus, PSBB, dirumahaja, Mudik, NewNormal",,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,bukanbiji,FALSE,,Praz_Teguh,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,nwayuuu,FALSE,,Praz_Teguh,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,anakkodok20,FALSE,,Praz_Teguh,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PSBB di Bandung diperpanjang lagi sampe 12 Juni. Kesel ga sih nunggu nunggu tiap minggu ni diperpanjang apa kaga, udahan belum yaa, dll. Kenapa ga bikin keputusan saklek aja udah lsg sebulan dua bulan gitu sekalian PSBB nya!",psbb bandung diperpanjang kesel ga sih nunggu nunggu diperpanjang tidak udahan yaa dan lain-lain ga bikin keputusan saklek lsg sebulan psbb nya,in,1,0,liskhayunia,,,,"Bandung, Jawa Barat",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@infobdg New normal new normal lah, PSBB aja di perpanjang sampe tgl 12, mau new normal",new normal new normal psbb perpanjang tanggal new normal,in,0,0,trikusumo,,,infobdg,bdg,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pemerintah Kota Malang menyatakan bahwa pusat-pusat perbelanjaan yang ada di kota tersebut akan kembali dibuka usai pelaksanaan Pembatasan Sosial Berskala Besar (PSBB) dengan menerapkan protokol kesehatan secara ketat.
https://t.co/bhUiL8vfGe",pemerintah kota malang pusat pusat perbelanjaan kota dibuka pelaksanaan pembatasan sosial berskala psbb menerapkan protokol kesehatan ketat,in,0,0,antarajatimcom,FALSE,,,"Kota Surabaya, Jawa Timur",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,568,rudy_fachrudin,,,ustadtengkuzul,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Masyarakat di Kab. Bekasi

Awal PSBB: Dirumahaja, keluar pake masker, ga berkerumun

PSBB ke-2: keluyuran, kadang ga pake masker, mulai berkerumun

New Normal: Totally normal sambil bilang 'oh ada Corona'.",masyarakat kabupaten bekasi awal psbb dirumahaja keluar pakai masker ga berkerumun psbb keluyuran kadang ga pakai masker berkerumun new normal totally normal bilang corona,in,0,0,wibinov,,,,"-6.256015,107.150601",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:37 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@fadhilfardan lgi psbb,psbb,in,0,0,ffeunoia,,,fadhilfardan,dimana mana hatiku senang,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:35 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SEACoronavirus: a random sampling of thousands of citizens in Surabaya, Indonesia found that 1 in 10 had antibodies for #COVID19, an al…",a random sampling of thousands of citizens in surabaya indonesia found that in had antibodies for an al,en,0,30,porkysdoom,,COVID19,SEACoronavirus,Earth,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Psbb belum beres eh udah diperpanjang again . Gagal maning ngebengkel teh,psbb beres eh diperpanjang again gagal maning ngebengkel kakak perempuan,in,0,0,faisaljadul,,,,Margahayu Raya City of Kingdom,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@NasiRamoss Psbb gaberes2😥,psbb gaberes,in,0,0,Cacaresaa,,,NasiRamoss,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Tak Mampu Beli Susu saat Corona, Seorang Ayah Serahkan 2 Anaknya ke Petugas PSBB

https://t.co/V3XhVZ315H",tidak beli susu corona ayah serahkan anaknya petugas psbb,in,0,234,sukabumiazam,FALSE,,geloraco,,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:20 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SEACoronavirus: a random sampling of thousands of citizens in Surabaya, Indonesia found that 1 in 10 had antibodies for #COVID19, an al…",a random sampling of thousands of citizens in surabaya indonesia found that in had antibodies for an al,en,0,30,yennikwok,,COVID19,SEACoronavirus,Hong Kong,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kapan pulang brother? Semangat PSBB, garda terdepan gak boleh loyo, burn it all! https://t.co/jMcRzJ0oPL",pulang brother semangat psbb garda terdepan tidak loyo burn it all,in,0,26,hendikwicaksono,TRUE,,,🅼🅻🅶,
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,anandarahmatia,FALSE,,Praz_Teguh,"West Sumatra, Indonesia",
,,,,,,,,,,,,,
1.26602E+18,Thu May 28 14:51:14 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,cikabuih,FALSE,,Praz_Teguh,,
,,,,,,,,,,,,,
